@relation Printer.arff

@attribute rating numeric
@attribute numberOfSentences numeric
@attribute numberOfWords numeric
@attribute width numeric
@attribute depth numeric
@attribute smog numeric
@attribute wordsPerSentence numeric
@attribute percentComplexWords numeric
@attribute syllablesPerWords numeric
@attribute fleschReadingScore numeric
@attribute meanRatingOfProduct numeric
@attribute stdDevRating numeric
@attribute fleschKincaid numeric
@attribute numComplexWords numeric
@attribute numberOfSentiment numeric
@attribute popularityOfProduct numeric
@attribute fogIndex numeric
@attribute reviewHelpfulness {helpful,unhelpful}

@data
5.0,22.0,226.0,6.0,16.75,8.438071250915527,10.272727012634277,8.407079696655273,1.47787606716156,71.37987518310547,2.5,1.6583123951777,5.8553009033203125,19.0,22.0,36.0,7.471922397613525,helpful
1.0,6.0,99.0,0.0,NaN,10.12575626373291,16.5,9.090909004211426,1.575757622718811,56.778411865234375,2.8636363636363638,1.7397872008186035,9.438940048217773,9.0,4.0,22.0,10.236363410949707,helpful
1.0,5.0,48.0,1.0,24.0,7.554174423217773,9.600000381469727,6.25,1.4166666269302368,77.24101257324219,2.35,1.7965244223221684,4.87066650390625,3.0,1.0,20.0,6.340000152587891,helpful
4.0,19.0,486.0,12.0,31.333333333333332,10.771109580993652,25.578947067260742,6.995884895324707,1.4238682985305786,60.413116455078125,2.6363636363636362,1.553455226421369,11.187435150146484,34.0,29.0,22.0,13.029932975769043,helpful
5.0,2.0,22.0,1.0,8.0,12.161745071411133,11.0,22.72727394104004,1.6818181276321411,53.38819885253906,3.0,1.7580981459830651,8.545455932617188,5.0,2.0,11.0,13.4909086227417,helpful
5.0,53.0,931.0,27.0,25.0,10.77746868133545,17.566038131713867,10.204081535339355,1.494092345237732,62.60527038574219,3.0,1.889822365046136,8.891044616699219,95.0,47.0,14.0,11.108047485351562,helpful
4.0,19.0,289.0,13.0,24.75,8.689478874206543,15.210526466369629,6.2283735275268555,1.470588207244873,66.98455810546875,2.6785714285714284,1.6914400337449451,7.695045471191406,18.0,12.0,28.0,8.575560569763184,helpful
4.0,8.0,396.0,4.0,31.0,13.62408447265625,49.5,6.818181991577148,1.4116162061691284,37.169769287109375,2.2432432432432434,1.477861958323494,20.3720703125,27.0,16.0,37.0,22.527273178100586,helpful
1.0,8.0,157.0,2.0,29.5,9.516144752502441,19.625,6.369426727294922,1.4840763807296753,61.36277770996094,1.9838709677419355,1.442353984155325,9.575851440429688,10.0,11.0,62.0,10.397770881652832,helpful
3.0,4.0,178.0,5.0,22.333333333333332,13.427899360656738,44.5,7.303370475769043,1.4269663095474243,40.9461669921875,3.0,0.0,18.60320281982422,13.0,8.0,1.0,20.721349716186523,helpful
1.0,6.0,118.0,5.0,19.8,9.29957103729248,19.66666603088379,5.93220329284668,1.389830470085144,69.2936782836914,2.2857142857142856,1.4190156595953658,8.479999542236328,7.0,2.0,21.0,10.239547729492188,helpful
5.0,14.0,411.0,18.0,32.9,11.20814323425293,29.35714340209961,6.812652111053467,1.489051103591919,51.06378173828125,3.4761904761904763,1.707659150194391,13.43008804321289,28.0,23.0,42.0,14.467918395996094,helpful
3.0,8.0,172.0,4.0,18.666666666666668,11.933032989501953,21.5,11.04651165008545,1.534883737564087,55.161346435546875,3.0,1.35400640077266,10.906627655029297,19.0,8.0,12.0,13.01860523223877,helpful
5.0,14.0,385.0,20.0,22.571428571428573,12.161745071411133,27.5,9.090909004211426,1.5584415197372437,47.07835388183594,2.8392857142857144,1.623232948187546,13.524608612060547,35.0,26.0,56.0,14.63636302947998,helpful
3.0,10.0,254.0,7.0,20.666666666666668,11.602472305297852,25.399999618530273,8.661417961120605,1.4409449100494385,59.150062561035156,2.8461538461538463,1.656973786810617,11.319149017333984,22.0,16.0,26.0,13.624567031860352,helpful
1.0,10.0,215.0,2.0,18.0,11.979248046875,21.5,11.162790298461914,1.5627907514572144,52.8004150390625,1.9230769230769231,1.3278981924332363,11.235931396484375,24.0,12.0,13.0,13.065115928649902,helpful
5.0,9.0,175.0,2.0,15.0,10.254146575927734,19.44444465637207,8.0,1.4628571271896362,63.34117889404297,3.4444444444444446,1.640535895581489,9.255046844482422,14.0,10.0,9.0,10.977778434753418,helpful
1.0,17.0,376.0,7.0,25.6,10.194018363952637,22.117647171020508,6.914893627166748,1.4281915426254272,63.560585021972656,1.6428571428571428,1.315139474251569,9.888542175292969,26.0,17.0,28.0,11.613017082214355,helpful
1.0,11.0,253.0,8.0,25.666666666666668,11.741388320922852,23.0,9.881422996520996,1.5612648725509644,51.40699768066406,2.5,1.6583123951777,11.802925109863281,25.0,13.0,36.0,13.152569770812988,helpful
4.0,11.0,176.0,2.0,28.5,8.575989723205566,16.0,5.68181848526001,1.3352272510528564,77.63478088378906,2.3846153846153846,1.3888823142513682,6.405681610107422,10.0,4.0,13.0,8.672727584838867,helpful
2.0,7.0,75.0,5.0,9.2,9.236282348632812,10.714285850524902,10.666666984558105,1.4800000190734863,70.75200653076172,2.588235294117647,1.4974025954538652,6.052572250366211,8.0,7.0,17.0,8.55238151550293,helpful
1.0,6.0,93.0,0.0,NaN,10.504223823547363,15.5,10.75268840789795,1.5053763389587402,63.74767303466797,1.6428571428571428,1.315139474251569,8.218441009521484,10.0,4.0,28.0,10.501075744628906,helpful
5.0,21.0,451.0,23.0,33.92307692307692,10.914260864257812,21.4761905670166,8.64745044708252,1.4944567680358887,58.60564422607422,2.272727272727273,1.6287702606517196,10.420303344726562,39.0,35.0,22.0,12.049456596374512,helpful
5.0,4.0,57.0,2.0,22.5,10.686352729797363,14.25,12.280701637268066,1.5964912176132202,57.30810546875,3.769230769230769,1.716608738801646,8.806095123291016,7.0,3.0,13.0,10.61228084564209,helpful
4.0,3.0,44.0,2.0,13.5,10.504223823547363,14.666666984558105,11.36363697052002,1.4772727489471436,66.97106170654297,2.888888888888889,1.3698697784375504,7.561817169189453,5.0,5.0,9.0,10.412121772766113,helpful
1.0,28.0,649.0,13.0,28.09090909090909,9.696096420288086,23.178571701049805,5.701078414916992,1.3944530487060547,65.3380355834961,2.8,1.8330302779823362,9.90418815612793,37.0,29.0,10.0,11.551859855651855,helpful
5.0,7.0,116.0,10.0,19.0,6.868969917297363,16.571428298950195,2.5862069129943848,1.3362069129943848,76.97190856933594,3.0,1.7580981459830651,6.640098571777344,3.0,11.0,11.0,7.6630539894104,helpful
4.0,13.0,244.0,16.0,21.6,10.727762222290039,18.769229888916016,9.426229476928711,1.5368852615356445,57.76374816894531,3.5,1.349603116263656,9.865245819091797,23.0,18.0,14.0,11.278183937072754,helpful
5.0,23.0,838.0,10.0,32.142857142857146,11.295486450195312,36.434783935546875,5.6085920333862305,1.4331742525100708,48.60716247558594,2.44,1.6632498309033434,15.531021118164062,47.0,48.0,50.0,16.817350387573242,helpful
5.0,6.0,115.0,4.0,16.25,9.725611686706543,19.16666603088379,6.956521511077881,1.4869564771652222,61.584327697753906,2.6206896551724137,1.7501486262688997,9.431087493896484,8.0,7.0,29.0,10.449275016784668,helpful
5.0,19.0,367.0,9.0,18.0,11.20814323425293,19.3157901763916,10.354223251342773,1.5367847681045532,57.21748352050781,3.2,1.6970562748477143,10.077217102050781,38.0,23.0,25.0,11.868005752563477,helpful
5.0,4.0,58.0,4.0,13.666666666666666,10.12575626373291,14.5,10.344827651977539,1.482758641242981,66.67613220214844,2.6206896551724137,1.7501486262688997,7.561550140380859,6.0,4.0,29.0,9.937931060791016,helpful
5.0,6.0,201.0,10.0,43.25,13.29500675201416,33.5,9.452735900878906,1.532338261604309,43.196685791015625,2.588235294117647,1.717002296391344,15.556591033935547,19.0,19.0,17.0,17.181095123291016,helpful
1.0,4.0,81.0,3.0,24.666666666666668,9.516144752502441,20.25,6.172839641571045,1.4444444179534912,64.08125305175781,2.6875,1.6665364532466729,9.351943969726562,5.0,3.0,32.0,10.569136619567871,helpful
2.0,7.0,83.0,0.0,NaN,7.4475297927856445,11.857142448425293,4.819276809692383,1.3855421543121338,77.58313751220703,2.5,1.6583123951777,5.3836822509765625,4.0,4.0,36.0,6.670567512512207,helpful
4.0,7.0,106.0,4.0,18.333333333333332,10.914260864257812,15.142857551574707,12.264151573181152,1.5283018350601196,62.170684814453125,4.125,1.2686114456365274,8.349676132202148,13.0,8.0,16.0,10.962803840637207,helpful
1.0,3.0,47.0,1.0,21.0,12.457975387573242,15.666666984558105,17.021276473999023,1.4893616437911987,64.93334197998047,2.44,1.6632498309033434,8.09446907043457,8.0,3.0,50.0,13.075177192687988,helpful
5.0,8.0,299.0,10.0,36.285714285714285,14.005844116210938,37.375,9.698996543884277,1.5250836610794067,39.87730407714844,2.6206896551724137,1.7501486262688997,16.982234954833984,29.0,13.0,29.0,18.829599380493164,helpful
5.0,24.0,559.0,16.0,22.357142857142858,12.457975387573242,23.29166603088379,11.449015617370605,1.6100178956985474,46.98646545410156,2.44,1.6632498309033434,12.491960525512695,64.0,24.0,50.0,13.896272659301758,helpful
5.0,7.0,105.0,5.0,13.333333333333334,6.868969917297363,15.0,2.857142925262451,1.3809523582458496,74.78143310546875,3.125,1.786815136865964,6.555238723754883,3.0,7.0,24.0,7.142857551574707,helpful
3.0,29.0,737.0,20.0,27.4,11.414449691772461,25.413793563842773,8.276798248291016,1.5020352602005005,53.96782684326172,2.823529411764706,1.5805916285346355,12.045394897460938,61.0,33.0,17.0,13.476236343383789,helpful
5.0,5.0,90.0,6.0,20.666666666666668,9.88851261138916,18.0,7.777778148651123,1.4333332777023315,67.30500793457031,3.125,1.786815136865964,8.343334197998047,7.0,9.0,24.0,10.311111450195312,helpful
4.0,6.0,174.0,6.0,23.0,15.021129608154297,29.0,14.94252872467041,1.7011494636535645,33.48277282714844,2.869565217391304,1.649883996609589,15.793563842773438,26.0,12.0,23.0,17.577011108398438,helpful
5.0,19.0,362.0,8.0,22.25,11.20814323425293,19.052631378173828,10.497238159179688,1.511049747467041,59.661773681640625,3.111111111111111,1.5947444549341472,9.670913696289062,38.0,29.0,9.0,11.819948196411133,helpful
1.0,11.0,147.0,3.0,20.666666666666668,10.230975151062012,13.363636016845703,11.56462574005127,1.5578231811523438,61.47908020019531,2.6666666666666665,1.699673171197595,8.004131317138672,17.0,11.0,9.0,9.971304893493652,helpful
4.0,15.0,282.0,7.0,26.0,8.238736152648926,18.799999237060547,4.255319118499756,1.3191488981246948,76.15300750732422,2.6315789473684212,1.69241423061195,7.307956695556641,12.0,13.0,19.0,9.222127914428711,helpful
5.0,1.0,52.0,3.0,22.0,13.023865699768066,52.0,5.769230842590332,1.384615421295166,36.916542053222656,2.6875,1.6665364532466729,21.028461456298828,3.0,5.0,32.0,23.10769271850586,helpful
5.0,2.0,262.0,0.0,NaN,19.287187576293945,131.0,6.106870174407959,1.4083969593048096,-45.280372619628906,3.142857142857143,1.7261494247992246,52.119083404541016,16.0,16.0,7.0,54.842750549316406,helpful
5.0,3.0,75.0,2.0,23.5,12.457975387573242,25.0,10.666666984558105,1.6399999856948853,42.71600341796875,2.358490566037736,1.6379271256008079,13.511999130249023,8.0,7.0,53.0,14.266667366027832,helpful
1.0,6.0,84.0,1.0,35.0,10.864194869995117,14.0,13.09523868560791,1.6666666269302368,51.625,2.5,1.4577379737113252,9.536666870117188,11.0,5.0,16.0,10.838095664978027,helpful
4.0,9.0,297.0,12.0,34.6,11.429527282714844,33.0,6.397305965423584,1.36026930809021,58.26123046875,3.0,1.4142135623730951,13.3311767578125,19.0,19.0,3.0,15.75892162322998,helpful
5.0,12.0,370.0,3.0,25.0,10.864194869995117,30.83333396911621,5.945945739746094,1.4216216802597046,55.26997375488281,5.0,0.0,13.210136413574219,22.0,20.0,1.0,14.711712837219238,helpful
3.0,7.0,103.0,2.0,22.5,11.491703987121582,14.714285850524902,14.56310749053955,1.5631067752838135,59.66117858886719,2.0,1.505545305418162,8.593231201171875,15.0,2.0,15.0,11.710957527160645,helpful
4.0,37.0,1314.0,47.0,30.703703703703702,15.11961555480957,35.513511657714844,12.404870986938477,1.602739691734314,35.19700622558594,2.3636363636363638,1.5534552264213697,17.172595977783203,163.0,80.0,22.0,19.1673526763916,helpful
5.0,7.0,133.0,4.0,17.0,8.841846466064453,19.0,5.263157844543457,1.3233082294464111,75.59812927246094,3.0434782608695654,1.488455892923799,7.435035705566406,7.0,13.0,23.0,9.705263137817383,helpful
5.0,3.0,64.0,2.0,30.5,9.725611686706543,21.33333396911621,6.25,1.453125,62.24729919433594,4.0,1.3662601021279464,9.876874923706055,4.0,6.0,15.0,11.033333778381348,helpful
4.0,20.0,610.0,24.0,25.764705882352942,12.161745071411133,30.5,8.196721076965332,1.5081967115402222,48.28406524658203,3.4444444444444446,1.640535895581489,14.101722717285156,50.0,47.0,9.0,15.47868824005127,helpful
5.0,28.0,650.0,10.0,27.77777777777778,10.914260864257812,23.214284896850586,8.0,1.4646153450012207,59.366050720214844,2.3636363636363638,1.4156737729452216,10.74603271484375,52.0,46.0,44.0,12.485713958740234,helpful
2.0,5.0,75.0,0.0,NaN,8.238736152648926,15.0,5.333333492279053,1.4266666173934937,70.91400909423828,1.8,1.2489995996796799,7.094667434692383,4.0,1.0,10.0,8.133334159851074,helpful
5.0,26.0,452.0,16.0,23.071428571428573,11.587645530700684,17.384614944458008,12.610618591308594,1.517699122428894,60.79228210449219,3.2,1.6970562748477143,9.09885025024414,57.0,31.0,25.0,11.998093605041504,helpful
1.0,15.0,347.0,1.0,28.0,11.473099708557129,23.133333206176758,9.221901893615723,1.4870316982269287,57.551795959472656,2.5,1.5652475842498528,10.978973388671875,32.0,23.0,10.0,12.942094802856445,helpful
5.0,3.0,50.0,0.0,NaN,9.725611686706543,16.66666603088379,8.0,1.399999976158142,71.47834014892578,3.7142857142857144,1.4846149779161806,7.430000305175781,4.0,1.0,14.0,9.866666793823242,helpful
3.0,10.0,174.0,7.0,17.666666666666668,9.88851261138916,17.399999618530273,8.045977592468262,1.4252873659133911,68.5947036743164,3.1,1.445683229480096,8.01439094543457,14.0,10.0,10.0,10.178390502929688,helpful
5.0,3.0,94.0,2.0,24.5,13.559100151062012,31.33333396911621,10.638298034667969,1.606382966041565,39.131683349609375,4.333333333333333,0.9428090415820634,15.585319519042969,10.0,8.0,3.0,16.788654327392578,helpful
4.0,24.0,505.0,24.0,23.5,10.12575626373291,21.04166603088379,7.1287126541137695,1.4356435537338257,64.02227783203125,3.4166666666666665,1.440968038815882,9.556842803955078,36.0,30.0,12.0,11.268152236938477,helpful
3.0,6.0,144.0,10.0,23.142857142857142,12.457975387573242,24.0,11.111111640930176,1.4513888359069824,59.68751525878906,2.8,1.32664991614216,10.89638900756836,16.0,11.0,5.0,14.04444408416748,helpful
1.0,12.0,195.0,9.0,16.0,10.12575626373291,16.25,9.230769157409668,1.4410256147384644,68.43049621582031,2.6363636363636362,1.553455226421369,7.7516021728515625,18.0,13.0,22.0,10.19230842590332,helpful
5.0,8.0,162.0,3.0,16.0,12.815531730651855,20.25,14.197531700134277,1.6296296119689941,48.414581298828125,3.8,1.16619037896906,11.537128448486328,23.0,6.0,5.0,13.779013633728027,helpful
1.0,6.0,192.0,8.0,21.5,9.725611686706543,32.0,4.1666669845581055,1.4427083730697632,52.30188751220703,1.6428571428571428,1.315139474251569,13.913957595825195,8.0,9.0,28.0,14.466667175292969,helpful
5.0,9.0,142.0,5.0,18.75,8.841846466064453,15.777777671813965,6.3380279541015625,1.5070422887802124,63.32478332519531,2.8461538461538463,1.5613679330911108,8.346433639526367,9.0,6.0,13.0,8.846323013305664,helpful
4.0,28.0,475.0,22.0,21.333333333333332,11.966068267822266,16.964284896850586,14.105263710021973,1.627368450164795,51.940887451171875,2.3636363636363638,1.4156737729452216,10.229019165039062,67.0,36.0,44.0,12.427820205688477,helpful
5.0,4.0,100.0,1.0,26.0,11.698219299316406,25.0,9.0,1.4500000476837158,58.790008544921875,2.6875,1.6665364532466729,11.270000457763672,9.0,9.0,32.0,13.600000381469727,helpful
5.0,5.0,91.0,3.0,20.666666666666668,11.602472305297852,18.200000762939453,12.087912559509277,1.6373625993728638,49.84112548828125,2.6206896551724137,1.7501486262688997,10.828878402709961,11.0,10.0,29.0,12.115165710449219,helpful
4.0,7.0,82.0,5.0,16.0,9.606744766235352,11.714285850524902,10.97560977935791,1.3902438879013062,77.33037567138672,3.6363636363636362,1.36666330712481,5.383449554443359,9.0,3.0,11.0,9.075958251953125,helpful
5.0,7.0,129.0,1.0,6.0,11.20814323425293,18.428571701049805,10.852713584899902,1.465116262435913,64.18116760253906,3.4761904761904763,1.707659150194391,8.885515213012695,14.0,8.0,42.0,11.71251392364502,helpful
4.0,8.0,135.0,7.0,16.5,8.076482772827148,16.875,4.44444465637207,1.399999976158142,71.26688385009766,2.6666666666666665,1.247219128924647,7.511249542236328,6.0,4.0,3.0,8.527777671813965,helpful
4.0,6.0,52.0,3.0,12.0,7.168622016906738,8.666666984558105,5.769230842590332,1.5384615659713745,67.88450622558594,1.8333333333333333,1.105541596785133,5.94384765625,3.0,3.0,24.0,5.774359226226807,helpful
4.0,17.0,215.0,3.0,7.0,9.478462219238281,12.647058486938477,9.767441749572754,1.595348834991455,59.03173828125,3.9285714285714284,1.222660197758835,8.167469024658203,21.0,13.0,14.0,8.965800285339355,helpful
5.0,9.0,84.0,2.0,6.0,7.7935380935668945,9.333333015441895,7.142857551574707,1.4880952835083008,71.46881866455078,2.8392857142857144,1.623232948187546,5.609523773193359,6.0,3.0,56.0,6.5904765129089355,helpful
1.0,24.0,414.0,2.0,31.0,11.698219299316406,17.25,13.043478012084961,1.6763285398483276,47.50886535644531,2.272727272727273,1.6287702606517196,10.91817855834961,54.0,27.0,22.0,12.117391586303711,helpful
5.0,2.0,20.0,1.0,9.0,3.1291000843048096,10.0,0.0,1.25,90.93501281738281,2.0,1.5491933384829668,3.059999465942383,0.0,3.0,5.0,4.0,helpful
5.0,4.0,80.0,3.0,27.5,11.20814323425293,20.0,10.0,1.587499976158142,52.232513427734375,3.4210526315789473,1.6324276230811392,10.942499160766602,8.0,5.0,19.0,12.0,helpful
4.0,7.0,87.0,2.0,17.5,8.418075561523438,12.428571701049805,6.896551609039307,1.4252873659133911,73.64069366455078,2.0,1.224744871391589,6.075534820556641,6.0,4.0,16.0,7.730049133300781,helpful
1.0,7.0,129.0,2.0,22.0,9.606744766235352,18.428571701049805,6.976744651794434,1.4186046123504639,68.11605834960938,2.3636363636363638,1.5534552264213697,8.336677551269531,9.0,11.0,22.0,10.162126541137695,helpful
5.0,9.0,405.0,5.0,34.5,14.394786834716797,45.0,8.641975402832031,1.4765431880950928,36.24445343017578,3.4166666666666665,1.440968038815882,19.383209228515625,35.0,25.0,12.0,21.456790924072266,helpful
1.0,11.0,274.0,9.0,30.0,11.741388320922852,24.909090042114258,9.1240873336792,1.5328466892242432,51.873443603515625,2.6875,1.6665364532466729,12.212135314941406,25.0,12.0,32.0,13.61327075958252,helpful
5.0,5.0,91.0,3.0,16.333333333333332,8.238736152648926,18.200000762939453,4.395604610443115,1.384615421295166,71.2235336303711,2.888888888888889,1.5234788000891208,7.846462249755859,4.0,1.0,9.0,9.03824234008789,helpful
5.0,12.0,250.0,5.0,21.4,10.686352729797363,20.83333396911621,8.399999618530273,1.4800000190734863,60.481178283691406,2.9523809523809526,1.7586843154875607,9.999000549316406,21.0,17.0,21.0,11.693333625793457,helpful
4.0,12.0,272.0,4.0,22.666666666666668,10.504223823547363,22.66666603088379,7.352941513061523,1.4742647409439087,59.10554504394531,2.5,1.4577379737113252,10.646324157714844,20.0,28.0,16.0,12.007843017578125,helpful
5.0,4.0,76.0,2.0,15.5,9.516144752502441,19.0,6.5789475440979,1.5,60.65000915527344,2.5,1.857417562100671,9.520000457763672,5.0,10.0,10.0,10.231578826904297,helpful
3.0,17.0,226.0,10.0,22.875,8.495290756225586,13.29411792755127,6.637167930603027,1.495575189590454,66.8158187866211,3.5,1.6583123951777,7.24249267578125,15.0,2.0,4.0,7.972514629364014,helpful
4.0,5.0,82.0,3.0,19.5,11.20814323425293,16.399999618530273,12.195121765136719,1.5243902206420898,61.22560119628906,3.0434782608695654,1.488455892923799,8.793804168701172,10.0,4.0,23.0,11.438048362731934,helpful
1.0,10.0,177.0,6.0,19.666666666666668,11.407655715942383,17.700000762939453,11.86440658569336,1.5536723136901855,57.4288330078125,2.5,1.8027756377319946,9.646333694458008,21.0,11.0,12.0,11.825762748718262,helpful
1.0,9.0,272.0,5.0,29.75,9.725611686706543,30.22222137451172,4.411764621734619,1.3897058963775635,58.59033966064453,2.625,1.7633419974582356,12.595195770263672,12.0,10.0,16.0,13.853594779968262,helpful
3.0,13.0,473.0,10.0,36.22222222222222,12.766815185546875,36.38461685180664,7.8224101066589355,1.4608879089355469,46.313499450683594,2.5,1.6583123951777,15.838478088378906,37.0,32.0,36.0,17.682811737060547,helpful
1.0,11.0,265.0,12.0,25.142857142857142,12.719339370727539,24.090909957885742,11.698113441467285,1.6075471639633179,46.384246826171875,2.0416666666666665,1.3987841942995431,12.774511337280273,31.0,16.0,24.0,14.3156099319458,helpful
3.0,14.0,347.0,8.0,23.375,10.763078689575195,24.785715103149414,7.204610824584961,1.3948127031326294,63.676353454589844,1.8333333333333333,1.105541596785133,10.53521728515625,25.0,27.0,24.0,12.796130180358887,helpful
1.0,36.0,885.0,37.0,28.608695652173914,9.8616361618042,24.58333396911621,5.649717330932617,1.411299467086792,62.48698425292969,2.9523809523809526,1.7586843154875607,10.650833129882812,50.0,56.0,21.0,12.093220710754395,helpful
1.0,13.0,137.0,0.0,NaN,8.841846466064453,10.538461685180664,9.48905086517334,1.489051103591919,70.16474914550781,3.4761904761904763,1.707659150194391,6.090803146362305,13.0,8.0,42.0,8.011004447937012,helpful
4.0,12.0,259.0,12.0,24.857142857142858,11.538034439086914,21.58333396911621,10.038609504699707,1.4594594240188599,61.45764923095703,4.0,0.0,10.04911994934082,26.0,21.0,1.0,12.648777961730957,helpful
3.0,4.0,152.0,4.0,33.25,14.191784858703613,38.0,9.86842155456543,1.513157844543457,40.251861572265625,2.1785714285714284,1.3107678073930402,17.085262298583984,15.0,14.0,28.0,19.147369384765625,helpful
5.0,4.0,48.0,0.0,NaN,8.076482772827148,12.0,6.25,1.5416666269302368,64.23001098632812,2.5,1.8027756377319946,7.281665802001953,3.0,3.0,12.0,7.300000190734863,helpful
4.0,17.0,343.0,13.0,22.666666666666668,12.108453750610352,20.176469802856445,12.244897842407227,1.5685131549835205,53.65968322753906,2.0416666666666665,1.3987841942995431,10.787277221679688,42.0,31.0,24.0,12.968546867370605,helpful
5.0,44.0,1227.0,26.0,32.72727272727273,11.34469985961914,27.886363983154297,7.4164628982543945,1.4458028078079224,56.215431213378906,3.2,1.6970562748477143,12.346153259277344,91.0,62.0,25.0,14.12113094329834,helpful
5.0,6.0,285.0,3.0,35.5,16.11434555053711,47.5,10.877192497253418,1.5719298124313354,25.637252807617188,2.358490566037736,1.6379271256008079,21.48377227783203,31.0,18.0,53.0,23.35087776184082,helpful
5.0,9.0,245.0,10.0,24.285714285714285,13.90115737915039,27.22222137451172,13.061223983764648,1.5714285373687744,46.2615966796875,3.0,1.889822365046136,13.569522857666016,32.0,11.0,14.0,16.113378524780273,helpful
2.0,4.0,72.0,0.0,NaN,12.161745071411133,18.0,13.88888931274414,1.625,51.09001159667969,2.2432432432432434,1.477861958323494,10.604999542236328,10.0,4.0,37.0,12.755556106567383,helpful
5.0,15.0,525.0,7.0,37.166666666666664,13.86744213104248,35.0,10.095237731933594,1.5257142782211304,42.234588623046875,2.9523809523809526,1.7586843154875607,16.06342887878418,53.0,36.0,21.0,18.038095474243164,helpful
2.0,9.0,164.0,5.0,26.25,10.254146575927734,18.22222137451172,8.536585807800293,1.5609755516052246,56.280914306640625,2.4,1.4966629547095767,9.936178207397461,14.0,5.0,10.0,10.703523635864258,helpful
5.0,32.0,484.0,15.0,20.384615384615383,9.017663955688477,15.125,7.0247931480407715,1.5041322708129883,64.23355102539062,2.3055555555555554,1.542354701322416,8.057510375976562,34.0,29.0,36.0,8.859917640686035,helpful
1.0,12.0,161.0,2.0,14.0,8.076482772827148,13.416666984558105,5.590062141418457,1.4161490201950073,73.41088104248047,2.3636363636363638,1.5534552264213697,6.353057861328125,9.0,13.0,22.0,7.602691650390625,helpful
3.0,8.0,110.0,2.0,16.0,10.12575626373291,13.75,10.909090995788574,1.5272727012634277,63.671478271484375,2.823529411764706,1.5805916285346355,7.794317245483398,12.0,12.0,17.0,9.86363697052002,helpful
5.0,4.0,43.0,3.0,8.0,7.168622016906738,10.75,4.651162624359131,1.4418604373931885,73.9423599243164,3.5,1.6583123951777,5.616453170776367,2.0,4.0,4.0,6.160465240478516,helpful
3.0,4.0,304.0,26.0,54.666666666666664,20.027631759643555,76.0,11.513157844543457,1.5690789222717285,-3.049072265625,4.142857142857143,0.832993127835043,32.565128326416016,35.0,24.0,7.0,35.00526428222656,helpful
1.0,5.0,81.0,3.0,22.0,9.88851261138916,16.200000762939453,8.641975402832031,1.419753074645996,70.28089141845703,1.8,1.2489995996796799,7.481086730957031,7.0,3.0,10.0,9.936790466308594,helpful
5.0,6.0,180.0,6.0,23.8,12.457975387573242,30.0,8.88888931274414,1.5555555820465088,44.785003662109375,2.3636363636363638,1.5534552264213697,14.465557098388672,16.0,12.0,22.0,15.555556297302246,helpful
2.0,12.0,202.0,7.0,47.25,9.725611686706543,16.83333396911621,7.920792102813721,1.4504950046539307,67.03730010986328,1.6666666666666667,1.2084359562332871,8.090841293334961,16.0,10.0,21.0,9.901650428771973,helpful
5.0,5.0,59.0,0.0,NaN,8.238736152648926,11.800000190734863,6.779661178588867,1.4067796468734741,75.84444427490234,3.5,1.6583123951777,5.61199951171875,4.0,8.0,4.0,7.431865215301514,helpful
4.0,4.0,138.0,10.0,22.166666666666668,12.161745071411133,34.5,7.2463765144348145,1.5144927501678467,43.69142150878906,3.4210526315789473,1.6324276230811392,15.736015319824219,10.0,10.0,19.0,16.698551177978516,helpful
3.0,6.0,88.0,3.0,27.0,11.538034439086914,14.666666984558105,14.772727012634277,1.545454502105713,61.202880859375,1.5333333333333334,0.7180219742846006,8.366363525390625,13.0,10.0,15.0,11.775757789611816,helpful
3.0,2.0,91.0,8.0,26.333333333333332,11.20814323425293,45.5,4.395604610443115,1.3956043720245361,42.584381103515625,4.0,1.0,18.623130798339844,4.0,6.0,2.0,19.958242416381836,helpful
3.0,18.0,467.0,15.0,24.818181818181817,14.3140287399292,25.94444465637207,14.77515983581543,1.6830835342407227,38.11253356933594,2.823529411764706,1.653349332065317,14.388717651367188,69.0,27.0,17.0,16.287841796875,helpful
5.0,15.0,629.0,29.0,26.5,14.167173385620117,41.93333435058594,8.903020858764648,1.4626390933990479,40.533409118652344,4.142857142857143,0.832993127835043,18.023143768310547,56.0,38.0,7.0,20.334543228149414,helpful
4.0,10.0,218.0,7.0,28.5,11.20814323425293,21.799999237060547,9.174311637878418,1.4678899049758911,60.52452087402344,2.6875,1.6665364532466729,10.233100891113281,20.0,20.0,32.0,12.389724731445312,helpful
5.0,6.0,121.0,2.0,20.0,13.023865699768066,20.16666603088379,14.876033782958984,1.6859503984451294,43.73443603515625,3.6666666666666665,1.699673171197595,12.169214248657227,18.0,7.0,9.0,14.017081260681152,helpful
4.0,10.0,323.0,8.0,24.75,11.602472305297852,32.29999923706055,6.811145782470703,1.4303405284881592,53.043701171875,2.108108108108108,1.5558743745539731,13.885017395019531,22.0,14.0,37.0,15.644457817077637,helpful
1.0,51.0,901.0,21.0,20.65,10.416940689086914,17.66666603088379,9.211986541748047,1.5016647577285767,61.86250305175781,2.3636363636363638,1.4156737729452216,9.019643783569336,83.0,49.0,44.0,10.751461029052734,helpful
